City,Property_name,Category,Booking_platform,Check_in_date,Total_successful_bookings,Total_capacity,Occupancy%,column1
Delhi,Atliq Bay,Luxury,direct online,06-May-22,25250,49490,0.5102040816326531,06 May 2022
Delhi,Atliq Bay,Luxury,direct online,02-May-22,26260,49490,0.5306122448979592,02 May 2022
Delhi,Atliq Palace,Business,others,14-Jul-22,216006,341523,0.6324786324786325,14 Jul 2022
Delhi,Atliq Palace,Business,direct offline,28-Jul-22,21609,40131,0.5384615384615384,28 Jul 2022
Delhi,Atliq Palace,Business,logtrip,18-Jul-22,44688,91728,0.48717948717948717,18 Jul 2022
Delhi,Atliq Palace,Business,logtrip,14-May-22,81536,91728,0.8888888888888888,14 May 2022
Delhi,Atliq Palace,Business,logtrip,01-May-22,83888,91728,0.9145299145299145,01 May 2022
Delhi,Atliq Palace,Business,journey,23-May-22,34681,51363,0.6752136752136753,23 May 2022
Mumbai,Atliq Grands,Luxury,journey,29-Jul-22,12986,30804,0.4215686274509804,29 Jul 2022
Mumbai,Atliq Grands,Luxury,journey,05-Jun-22,22348,30804,0.7254901960784313,05 Jun 2022
Mumbai,Atliq Grands,Luxury,tripster,27-Jun-22,17934,37332,0.4803921568627451,27 Jun 2022
Mumbai,Atliq City,Business,tripster,26-Jun-22,37671,53259,0.7073170731707317,26 Jun 2022
Mumbai,Atliq City,Business,tripster,23-May-22,25980,53259,0.4878048780487805,23 May 2022
Mumbai,Atliq City,Business,direct online,17-Jun-22,39780,75276,0.5284552845528455,17 Jun 2022
Mumbai,Atliq City,Business,others,19-Jul-22,112608,301104,0.37398373983739835,19 Jul 2022
Mumbai,Atliq City,Business,others,02-Jun-22,129744,301104,0.43089430894308944,02 Jun 2022
Mumbai,Atliq City,Business,makeyourtrip,28-Jul-22,60200,148092,0.4065040650406504,28 Jul 2022
Mumbai,Atliq City,Business,logtrip,03-Jul-22,58918,81426,0.7235772357723578,03 Jul 2022
Mumbai,Atliq City,Business,direct offline,03-May-22,17936,37392,0.4796747967479675,03 May 2022
Mumbai,Atliq Blu,Luxury,logtrip,04-Jul-22,28662,47770,0.6,04 Jul 2022
Mumbai,Atliq Blu,Luxury,tripster,03-Jul-22,27887,30005,0.9294117647058824,03 Jul 2022
Mumbai,Atliq Blu,Luxury,tripster,03-May-22,19062,30005,0.6352941176470588,03 May 2022
Mumbai,Atliq Bay,Luxury,others,05-May-22,48615,115287,0.42168674698795183,05 May 2022
Mumbai,Atliq Bay,Luxury,direct online,26-Jun-22,16464,27888,0.5903614457831325,26 Jun 2022
Mumbai,Atliq Bay,Luxury,makeyourtrip,21-May-22,28208,57104,0.4939759036144578,21 May 2022
Mumbai,Atliq Bay,Luxury,logtrip,11-Jul-22,14210,33698,0.42168674698795183,11 Jul 2022
Mumbai,Atliq Palace,Business,tripster,31-May-22,26160,45344,0.5769230769230769,31 May 2022
Mumbai,Atliq Palace,Business,direct offline,01-Jul-22,21239,32968,0.6442307692307693,01 Jul 2022
Hyderabad,Atliq Grands,Luxury,tripster,19-May-22,12640,28756,0.43956043956043955,19 May 2022
Hyderabad,Atliq Grands,Luxury,logtrip,14-Jun-22,20372,42133,0.4835164835164835,14 Jun 2022
Hyderabad,Atliq Exotica,Luxury,makeyourtrip,03-Jun-22,48300,134400,0.359375,03 Jun 2022
Hyderabad,Atliq City,Business,others,16-Jul-22,257145,301385,0.8532110091743119,16 Jul 2022
Hyderabad,Atliq City,Business,others,23-Jun-22,149310,301385,0.4954128440366973,23 Jun 2022
Hyderabad,Atliq City,Business,logtrip,14-Jun-22,52010,80987,0.6422018348623854,14 Jun 2022
Hyderabad,Atliq City,Business,direct online,22-May-22,61600,67144,0.9174311926605505,22 May 2022
Hyderabad,Atliq City,Business,direct offline,09-May-22,25688,36842,0.6972477064220184,09 May 2022
Hyderabad,Atliq Blu,Luxury,others,19-Jul-22,144612,286546,0.5046728971962616,19 Jul 2022
Hyderabad,Atliq Blu,Luxury,tripster,19-Jun-22,32864,44512,0.7383177570093458,19 Jun 2022
Hyderabad,Atliq Blu,Luxury,direct offline,15-May-22,23947,33277,0.719626168224299,15 May 2022
Hyderabad,Atliq Blu,Luxury,journey,22-Jun-22,19296,43014,0.4485981308411215,22 Jun 2022
Hyderabad,Atliq Blu,Luxury,journey,01-May-22,38994,43014,0.9065420560747663,01 May 2022
Hyderabad,Atliq Bay,Luxury,others,08-May-22,330669,360459,0.9173553719008265,08 May 2022
Hyderabad,Atliq Bay,Luxury,journey,31-Jul-22,37671,52393,0.71900826446281,31 Jul 2022
Hyderabad,Atliq Bay,Luxury,direct offline,30-Jul-22,34848,47916,0.7272727272727273,30 Jul 2022
Hyderabad,Atliq Palace,Business,direct offline,16-Jul-22,16046,21922,0.7319587628865979,16 Jul 2022
Hyderabad,Atliq Palace,Business,tripster,03-May-22,15134,31913,0.4742268041237113,03 May 2022
Bangalore,Atliq Grands,Luxury,makeyourtrip,17-Jun-22,41548,94588,0.4392523364485981,17 Jun 2022
Bangalore,Atliq Grands,Luxury,logtrip,20-Jun-22,15505,47401,0.32710280373831774,20 Jun 2022
Bangalore,Atliq Grands,Luxury,logtrip,06-Jun-22,19049,47401,0.40186915887850466,06 Jun 2022
Bangalore,Atliq Grands,Luxury,journey,06-Jul-22,12432,27713,0.4485981308411215,06 Jul 2022
Bangalore,Atliq Grands,Luxury,tripster,13-Jul-22,14535,34561,0.4205607476635514,13 Jul 2022
Bangalore,Atliq Grands,Luxury,tripster,19-Jun-22,17765,34561,0.514018691588785,19 Jun 2022
Bangalore,Atliq Grands,Luxury,direct offline,17-Jun-22,10293,23433,0.4392523364485981,17 Jun 2022
Bangalore,Atliq Grands,Luxury,direct offline,16-Jun-22,9198,23433,0.3925233644859813,16 Jun 2022
Bangalore,Atliq Exotica,Luxury,direct online,06-Jun-22,21150,42750,0.49473684210526314,06 Jun 2022
Bangalore,Atliq Exotica,Luxury,others,20-Jun-22,83549,184585,0.45263157894736844,20 Jun 2022
Bangalore,Atliq Exotica,Luxury,direct offline,17-Jul-22,12595,21755,0.5789473684210527,17 Jul 2022
Bangalore,Atliq Exotica,Luxury,logtrip,05-Jun-22,33969,48165,0.7052631578947368,05 Jun 2022
Bangalore,Atliq Exotica,Luxury,logtrip,29-May-22,31941,48165,0.6631578947368421,29 May 2022
Bangalore,Atliq City,Business,makeyourtrip,27-May-22,70623,110979,0.6363636363636364,27 May 2022
Bangalore,Atliq City,Business,makeyourtrip,13-May-22,63897,110979,0.5757575757575758,13 May 2022
Bangalore,Atliq City,Business,logtrip,19-Jul-22,34692,70092,0.494949494949495,19 Jul 2022
Bangalore,Atliq Blu,Luxury,journey,01-May-22,32384,43056,0.7521367521367521,01 May 2022
Bangalore,Atliq Bay,Luxury,journey,18-May-22,17885,35040,0.5104166666666666,18 May 2022
Bangalore,Atliq Bay,Luxury,direct offline,22-Jul-22,15198,28608,0.53125,22 Jul 2022
Bangalore,Atliq Bay,Luxury,direct offline,09-Jun-22,16390,28608,0.5729166666666666,09 Jun 2022
Bangalore,Atliq Palace,Business,logtrip,21-May-22,39040,67100,0.5818181818181818,21 May 2022
Bangalore,Atliq Palace,Business,others,19-Jun-22,149490,249150,0.6,19 Jun 2022
Bangalore,Atliq Palace,Business,others,14-Jun-22,129105,249150,0.5181818181818182,14 Jun 2022
Bangalore,Atliq Palace,Business,others,21-May-22,144960,249150,0.5818181818181818,21 May 2022
Mumbai,Atliq Seasons,Business,others,27-May-22,66461,157237,0.422680412371134,27 May 2022
Delhi,Atliq Grands,Luxury,direct online,29-Jul-22,8208,15808,0.5192307692307693,29 Jul 2022
Delhi,Atliq Grands,Luxury,others,08-May-22,63896,67808,0.9423076923076923,08 May 2022
Delhi,Atliq Grands,Luxury,others,06-May-22,41728,67808,0.6153846153846154,06 May 2022
Delhi,Atliq Grands,Luxury,logtrip,14-Jul-22,11934,18252,0.6538461538461539,14 Jul 2022
Mumbai,Atliq Exotica,Luxury,journey,16-Jun-22,58732,93014,0.6314318274668329,16 Jun 2022
Mumbai,Atliq Exotica,Luxury,journey,06-May-22,57810,93014,0.6215193411744468,06 May 2022
Mumbai,Atliq Exotica,Luxury,makeyourtrip,03-Jun-22,163106,296230,0.5506059480808831,03 Jun 2022
Mumbai,Atliq Exotica,Luxury,tripster,02-Jul-22,99236,108936,0.910956892120144,02 Jul 2022
Mumbai,Atliq Exotica,Luxury,direct offline,31-May-22,39160,75354,0.5196804416487513,31 May 2022
Mumbai,Atliq Exotica,Luxury,direct offline,30-May-22,40346,75354,0.5354194866894922,30 May 2022
Mumbai,Atliq Exotica,Luxury,direct online,30-Jun-22,94842,152883,0.6203567433920056,30 Jun 2022
Mumbai,Atliq Exotica,Luxury,direct online,11-May-22,93479,152883,0.6114414290666719,11 May 2022
Mumbai,Atliq Exotica,Luxury,logtrip,09-Jul-22,151875,171611,0.8849957170577644,09 Jul 2022
Mumbai,Atliq Exotica,Luxury,logtrip,07-Jun-22,106975,171611,0.6233574770848023,07 Jun 2022
Delhi,Atliq City,Business,direct offline,25-May-22,12096,23940,0.5052631578947369,25 May 2022
Delhi,Atliq City,Business,journey,15-Jun-22,15476,27740,0.5578947368421052,15 Jun 2022
Delhi,Atliq City,Business,makeyourtrip,08-Jun-22,43898,88730,0.49473684210526314,08 Jun 2022
Delhi,Atliq City,Business,direct online,20-Jul-22,19110,43225,0.4421052631578947,20 Jul 2022
Delhi,Atliq City,Business,direct online,09-May-22,22295,43225,0.5157894736842106,09 May 2022
Delhi,Atliq Blu,Luxury,makeyourtrip,24-Jul-22,51464,67087,0.7671232876712328,24 Jul 2022
Delhi,Atliq Blu,Luxury,others,31-Jul-22,100296,130743,0.7671232876712328,31 Jul 2022
Delhi,Atliq Blu,Luxury,others,30-Jul-22,96714,130743,0.7397260273972602,30 Jul 2022
Delhi,Atliq Blu,Luxury,journey,11-Jul-22,11822,18761,0.6301369863013698,11 Jul 2022
Delhi,Atliq Bay,Luxury,others,09-Jul-22,141264,192276,0.7346938775510204,09 Jul 2022
Delhi,Atliq Bay,Luxury,direct offline,16-May-22,9282,21658,0.42857142857142855,16 May 2022
Delhi,Atliq Palace,Business,direct online,24-Jul-22,66364,82602,0.8034188034188035,24 Jul 2022
Mumbai,Atliq Grands,Luxury,others,31-Jul-22,123891,207162,0.5980392156862745,31 Jul 2022
Mumbai,Atliq Grands,Luxury,direct offline,28-Jul-22,9804,23256,0.4215686274509804,28 Jul 2022
Mumbai,Atliq Grands,Luxury,direct offline,16-Jun-22,10944,23256,0.47058823529411764,16 Jun 2022
Mumbai,Atliq Grands,Luxury,tripster,06-Jun-22,18300,37332,0.49019607843137253,06 Jun 2022
Mumbai,Atliq Grands,Luxury,tripster,30-May-22,16104,37332,0.43137254901960786,30 May 2022
Mumbai,Atliq Grands,Luxury,direct online,04-Jul-22,25704,48552,0.5294117647058824,04 Jul 2022
Mumbai,Atliq City,Business,others,26-Jul-22,122400,301104,0.4065040650406504,26 Jul 2022
Mumbai,Atliq City,Business,others,27-May-22,149328,301104,0.4959349593495935,27 May 2022
Mumbai,Atliq City,Business,journey,22-Jul-22,19250,43050,0.44715447154471544,22 Jul 2022
Mumbai,Atliq Blu,Luxury,journey,18-May-22,13571,28135,0.4823529411764706,18 May 2022
Mumbai,Atliq Blu,Luxury,tripster,20-Jul-22,16944,30005,0.5647058823529412,20 Jul 2022
Mumbai,Atliq Bay,Luxury,others,18-Jun-22,72228,115287,0.6265060240963856,18 Jun 2022
Mumbai,Atliq Bay,Luxury,others,15-Jun-22,47226,115287,0.40963855421686746,15 Jun 2022
Mumbai,Atliq Bay,Luxury,tripster,07-Jun-22,9361,20999,0.4457831325301205,07 Jun 2022
Mumbai,Atliq Bay,Luxury,direct online,13-Jun-22,13776,27888,0.4939759036144578,13 Jun 2022
Mumbai,Atliq Palace,Business,others,24-May-22,176528,269984,0.6538461538461539,24 May 2022
Mumbai,Atliq Palace,Business,tripster,30-Jul-22,34880,45344,0.7692307692307693,30 Jul 2022
Mumbai,Atliq Palace,Business,tripster,23-May-22,29212,45344,0.6442307692307693,23 May 2022
Mumbai,Atliq Palace,Business,journey,15-May-22,29488,40352,0.7307692307692307,15 May 2022
Mumbai,Atliq Palace,Business,direct offline,19-Jul-22,16801,32968,0.5096153846153846,19 Jul 2022
Mumbai,Atliq Palace,Business,direct offline,07-Jun-22,20922,32968,0.6346153846153846,07 Jun 2022
Hyderabad,Atliq Grands,Luxury,tripster,22-Jun-22,12008,28756,0.4175824175824176,22 Jun 2022
Hyderabad,Atliq Grands,Luxury,tripster,13-May-22,14220,28756,0.4945054945054945,13 May 2022
Hyderabad,Atliq Grands,Luxury,direct offline,05-Jun-22,14720,20930,0.7032967032967034,05 Jun 2022
Hyderabad,Atliq Grands,Luxury,direct online,29-Jul-22,17784,41496,0.42857142857142855,29 Jul 2022
Hyderabad,Atliq Exotica,Luxury,others,05-Jun-22,169614,268032,0.6328125,05 Jun 2022
Hyderabad,Atliq Exotica,Luxury,others,03-May-22,115170,268032,0.4296875,03 May 2022
Hyderabad,Atliq City,Business,others,26-Jul-22,146545,301385,0.48623853211009177,26 Jul 2022
Hyderabad,Atliq City,Business,logtrip,25-Jul-22,42351,80987,0.5229357798165137,25 Jul 2022
Hyderabad,Atliq City,Business,logtrip,16-May-22,42351,80987,0.5229357798165137,16 May 2022
Hyderabad,Atliq City,Business,direct online,15-May-22,50512,67144,0.7522935779816514,15 May 2022
Hyderabad,Atliq Blu,Luxury,logtrip,24-Jul-22,52341,76719,0.6822429906542056,24 Jul 2022
Hyderabad,Atliq Blu,Luxury,logtrip,24-May-22,45888,76719,0.5981308411214953,24 May 2022
Hyderabad,Atliq Blu,Luxury,logtrip,07-May-22,69549,76719,0.9065420560747663,07 May 2022
Hyderabad,Atliq Blu,Luxury,direct online,07-May-22,62274,68694,0.9065420560747663,07 May 2022
Hyderabad,Atliq Blu,Luxury,direct offline,05-Jun-22,30167,33277,0.9065420560747663,05 Jun 2022
Hyderabad,Atliq Bay,Luxury,makeyourtrip,10-Jul-22,159516,178717,0.8925619834710744,10 Jul 2022
Hyderabad,Atliq Bay,Luxury,makeyourtrip,24-May-22,109298,178717,0.6115702479338843,24 May 2022
Hyderabad,Atliq Bay,Luxury,logtrip,18-May-22,52836,94017,0.5619834710743802,18 May 2022
Hyderabad,Atliq Bay,Luxury,journey,18-Jul-22,27279,52393,0.5206611570247934,18 Jul 2022
Hyderabad,Atliq Palace,Business,others,06-May-22,95280,192545,0.4948453608247423,06 May 2022
Hyderabad,Atliq Palace,Business,tripster,16-Jun-22,14805,31913,0.4639175257731959,16 Jun 2022
Bangalore,Atliq Grands,Luxury,logtrip,10-Jul-22,31453,47401,0.6635514018691588,10 Jul 2022
Bangalore,Atliq Grands,Luxury,logtrip,07-May-22,27023,47401,0.5700934579439252,07 May 2022
Bangalore,Atliq Grands,Luxury,direct online,17-May-22,18057,49541,0.3644859813084112,17 May 2022
Bangalore,Atliq Grands,Luxury,journey,10-May-22,11396,27713,0.411214953271028,10 May 2022
Bangalore,Atliq Exotica,Luxury,others,12-Jun-22,128238,184585,0.6947368421052632,12 Jun 2022
Bangalore,Atliq Exotica,Luxury,others,17-May-22,81606,184585,0.4421052631578947,17 May 2022
Bangalore,Atliq Exotica,Luxury,direct offline,24-May-22,10534,21755,0.4842105263157895,24 May 2022
Bangalore,Atliq City,Business,others,09-Jul-22,218940,243540,0.898989898989899,09 Jul 2022
Bangalore,Atliq City,Business,makeyourtrip,19-May-22,59413,110979,0.5353535353535354,19 May 2022
Bangalore,Atliq City,Business,direct online,24-May-22,41052,61578,0.6666666666666666,24 May 2022
Bangalore,Atliq Blu,Luxury,direct offline,17-Jun-22,18172,36036,0.5042735042735043,17 Jun 2022
Bangalore,Atliq Bay,Luxury,makeyourtrip,05-Jul-22,73718,114144,0.6458333333333334,05 Jul 2022
Bangalore,Atliq Palace,Business,makeyourtrip,12-Jun-22,84660,112200,0.7545454545454545,12 Jun 2022
Bangalore,Atliq Palace,Business,others,08-May-22,178935,249150,0.7181818181818181,08 May 2022
Bangalore,Atliq Palace,Business,direct online,27-Jun-22,29960,58850,0.509090909090909,27 Jun 2022
Bangalore,Atliq Palace,Business,journey,04-Jul-22,18618,35310,0.5272727272727272,04 Jul 2022
Bangalore,Atliq Palace,Business,journey,17-Jun-22,17013,35310,0.4818181818181818,17 Jun 2022
Bangalore,Atliq Blu,Luxury,tripster,12-Jun-22,38804,51012,0.7606837606837606,12 Jun 2022
Delhi,Atliq Grands,Luxury,direct online,06-Jul-22,9424,15808,0.5961538461538461,06 Jul 2022
Delhi,Atliq Grands,Luxury,others,20-Jul-22,35208,67808,0.5192307692307693,20 Jul 2022
Delhi,Atliq Grands,Luxury,logtrip,11-Jul-22,11934,18252,0.6538461538461539,11 Jul 2022
Delhi,Atliq Grands,Luxury,logtrip,22-Jun-22,9126,18252,0.5,22 Jun 2022
Delhi,Atliq Grands,Luxury,direct offline,26-Jun-22,7920,8580,0.9230769230769231,26 Jun 2022
Delhi,Atliq Grands,Luxury,direct offline,16-Jun-22,5115,8580,0.5961538461538461,16 Jun 2022
Delhi,Atliq Grands,Luxury,direct offline,30-May-22,4455,8580,0.5192307692307693,30 May 2022
Mumbai,Atliq Exotica,Luxury,makeyourtrip,07-Jul-22,186540,296230,0.629713398372886,07 Jul 2022
Mumbai,Atliq Exotica,Luxury,makeyourtrip,21-May-22,206519,296230,0.6971576140161361,21 May 2022
Mumbai,Atliq Exotica,Luxury,direct offline,07-Jul-22,47450,75354,0.6296945085861401,07 Jul 2022
Mumbai,Atliq Exotica,Luxury,logtrip,24-Jul-22,125695,171611,0.7324413936169593,24 Jul 2022
Delhi,Atliq City,Business,journey,18-May-22,11096,27740,0.4,18 May 2022
Delhi,Atliq City,Business,logtrip,26-May-22,24843,48165,0.5157894736842106,26 May 2022
Delhi,Atliq City,Business,others,08-Jun-22,89911,181735,0.49473684210526314,08 Jun 2022
Delhi,Atliq City,Business,direct online,01-Jul-22,20930,43225,0.4842105263157895,01 Jul 2022
Delhi,Atliq Blu,Luxury,direct online,26-Jun-22,26901,31171,0.863013698630137,26 Jun 2022
Delhi,Atliq Blu,Luxury,direct offline,19-Jul-22,8853,16571,0.5342465753424658,19 Jul 2022
Delhi,Atliq Blu,Luxury,journey,16-Jul-22,16962,18761,0.9041095890410958,16 Jul 2022
Delhi,Atliq Bay,Luxury,tripster,07-May-22,27898,36946,0.7551020408163265,07 May 2022
Delhi,Atliq Bay,Luxury,others,16-Jun-22,98100,192276,0.5102040816326531,16 Jun 2022
Delhi,Atliq Bay,Luxury,makeyourtrip,07-Jul-22,44832,91532,0.4897959183673469,07 Jul 2022
Delhi,Atliq Bay,Luxury,makeyourtrip,29-May-22,52304,91532,0.5714285714285714,29 May 2022
Delhi,Atliq Bay,Luxury,direct online,09-Jul-22,36360,49490,0.7346938775510204,09 Jul 2022
Delhi,Atliq Bay,Luxury,direct online,28-Jun-22,25755,49490,0.5204081632653061,28 Jun 2022
Delhi,Atliq Palace,Business,makeyourtrip,09-May-22,110656,170352,0.6495726495726496,09 May 2022
Delhi,Atliq Palace,Business,direct offline,07-Jun-22,26411,40131,0.6581196581196581,07 Jun 2022
Delhi,Atliq Palace,Business,direct online,27-May-22,52244,82602,0.6324786324786325,27 May 2022
Mumbai,Atliq Grands,Luxury,makeyourtrip,12-May-22,57402,108426,0.5294117647058824,12 May 2022
Mumbai,Atliq Grands,Luxury,journey,22-May-22,23254,30804,0.7549019607843137,22 May 2022
Mumbai,Atliq Grands,Luxury,direct offline,05-Jul-22,10488,23256,0.45098039215686275,05 Jul 2022
Mumbai,Atliq Grands,Luxury,tripster,18-Jul-22,15006,37332,0.4019607843137255,18 Jul 2022
Mumbai,Atliq Grands,Luxury,tripster,24-Jun-22,15738,37332,0.4215686274509804,24 Jun 2022
Mumbai,Atliq City,Business,direct offline,10-Jul-22,27360,37392,0.7317073170731707,10 Jul 2022
Mumbai,Atliq Blu,Luxury,direct offline,11-Jun-22,20046,21845,0.9176470588235294,11 Jun 2022
Mumbai,Atliq Bay,Luxury,tripster,21-Jul-22,8096,20999,0.3855421686746988,21 Jul 2022
Mumbai,Atliq Bay,Luxury,makeyourtrip,07-Jul-22,25456,57104,0.4457831325301205,07 Jul 2022
Mumbai,Atliq Palace,Business,makeyourtrip,03-Jun-22,69854,137072,0.5096153846153846,03 Jun 2022
Mumbai,Atliq Palace,Business,makeyourtrip,15-May-22,100168,137072,0.7307692307692307,15 May 2022
Mumbai,Atliq Palace,Business,direct offline,22-May-22,29798,32968,0.9038461538461539,22 May 2022
Mumbai,Atliq Palace,Business,direct offline,08-May-22,28530,32968,0.8653846153846154,08 May 2022
Mumbai,Atliq Palace,Business,logtrip,27-May-22,46716,71448,0.6538461538461539,27 May 2022
Hyderabad,Atliq Grands,Luxury,makeyourtrip,02-May-22,44086,85358,0.5164835164835165,02 May 2022
Hyderabad,Atliq Grands,Luxury,others,09-May-22,84788,164164,0.5164835164835165,09 May 2022
Hyderabad,Atliq Grands,Luxury,direct offline,01-Jul-22,10810,20930,0.5164835164835165,01 Jul 2022
Hyderabad,Atliq Grands,Luxury,direct offline,20-Jun-22,8740,20930,0.4175824175824176,20 Jun 2022
Hyderabad,Atliq Grands,Luxury,direct offline,02-Jun-22,9200,20930,0.43956043956043955,02 Jun 2022
Hyderabad,Atliq Grands,Luxury,direct offline,22-May-22,16100,20930,0.7692307692307693,22 May 2022
Hyderabad,Atliq Grands,Luxury,journey,10-May-22,12060,24388,0.4945054945054945,10 May 2022
Hyderabad,Atliq Grands,Luxury,logtrip,13-Jul-22,21761,42133,0.5164835164835165,13 Jul 2022
Hyderabad,Atliq Grands,Luxury,direct online,14-Jun-22,20064,41496,0.4835164835164835,14 Jun 2022
Hyderabad,Atliq Exotica,Luxury,logtrip,13-Jun-22,31914,75648,0.421875,13 Jun 2022
Hyderabad,Atliq Exotica,Luxury,tripster,26-Jul-22,16113,50304,0.3203125,26 Jul 2022
Hyderabad,Atliq Exotica,Luxury,tripster,15-May-22,25938,50304,0.515625,15 May 2022
Hyderabad,Atliq Exotica,Luxury,makeyourtrip,23-Jul-22,67200,134400,0.5,23 Jul 2022
Hyderabad,Atliq Exotica,Luxury,makeyourtrip,31-May-22,46200,134400,0.34375,31 May 2022
Hyderabad,Atliq Blu,Luxury,logtrip,16-Jun-22,49473,76719,0.6448598130841121,16 Jun 2022
Hyderabad,Atliq Blu,Luxury,others,23-May-22,179426,286546,0.6261682242990654,23 May 2022
Hyderabad,Atliq Blu,Luxury,journey,07-May-22,38994,43014,0.9065420560747663,07 May 2022
Hyderabad,Atliq Bay,Luxury,makeyourtrip,03-May-22,109298,178717,0.6115702479338843,03 May 2022
Hyderabad,Atliq Palace,Business,others,02-Jun-22,79400,192545,0.41237113402061853,02 Jun 2022
Hyderabad,Atliq Palace,Business,journey,13-May-22,14592,29488,0.4948453608247423,13 May 2022
Hyderabad,Atliq Palace,Business,tripster,18-May-22,12831,31913,0.4020618556701031,18 May 2022
Bangalore,Atliq Grands,Luxury,makeyourtrip,21-Jul-22,33592,94588,0.35514018691588783,21 Jul 2022
Bangalore,Atliq Grands,Luxury,direct online,22-Jun-22,16668,49541,0.3364485981308411,22 Jun 2022
Bangalore,Atliq Grands,Luxury,direct online,21-Jun-22,18057,49541,0.3644859813084112,21 Jun 2022
Bangalore,Atliq Grands,Luxury,tripster,22-Jun-22,11628,34561,0.3364485981308411,22 Jun 2022
Bangalore,Atliq Exotica,Luxury,journey,14-Jun-22,13632,26980,0.5052631578947369,14 Jun 2022
Bangalore,Atliq Exotica,Luxury,journey,11-Jun-22,20164,26980,0.7473684210526316,11 Jun 2022
Bangalore,Atliq City,Business,others,02-Jul-22,226320,243540,0.9292929292929293,02 Jul 2022
Bangalore,Atliq City,Business,direct online,15-Jun-22,36076,61578,0.5858585858585859,15 Jun 2022
Bangalore,Atliq City,Business,direct online,14-May-22,54736,61578,0.8888888888888888,14 May 2022
Bangalore,Atliq Blu,Luxury,direct online,21-May-22,41884,66222,0.6324786324786325,21 May 2022
Bangalore,Atliq Bay,Luxury,journey,23-May-22,22630,35040,0.6458333333333334,23 May 2022
Bangalore,Atliq Bay,Luxury,logtrip,31-May-22,27589,56352,0.4895833333333333,31 May 2022
Bangalore,Atliq Palace,Business,direct offline,25-Jun-22,18975,30250,0.6272727272727273,25 Jun 2022
